age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
40,4,24162,12,5,2,10,0,4,1,0,47,39,39
23,5,4346,9,4,4,10,1,4,0,0,0,39,39
36,7,5254,8,2,2,10,0,4,1,85,0,34,39
12,4,20784,11,15,0,7,1,2,1,0,0,34,39
45,0,19445,11,15,2,0,0,4,1,60,0,23,39
1,4,2612,1,13,4,6,1,2,1,0,0,34,39
23,2,10090,9,4,2,10,5,4,0,0,0,12,39
25,6,27177,5,10,2,8,5,2,0,0,0,45,39
43,6,15136,11,15,2,4,0,4,1,0,0,42,39
44,4,8900,9,4,2,10,0,4,1,0,39,34,39
9,4,23203,11,15,2,7,0,4,1,0,0,39,39
1,4,25461,11,15,4,5,3,4,1,0,0,34,39
35,4,6122,2,14,4,7,1,4,1,0,0,34,39
19,4,9884,9,4,2,4,0,4,1,114,0,34,39
33,4,27839,15,1,2,13,0,4,1,0,0,39,39
17,6,19974,11,15,2,14,0,4,1,0,0,71,26
23,4,3263,11,15,2,4,0,4,1,0,0,36,39
35,4,16716,11,15,2,4,0,4,1,0,0,34,39
26,7,4646,15,1,2,14,0,4,1,0,0,80,39
27,4,7531,0,12,2,7,0,4,1,0,0,34,39
16,4,25571,8,2,4,12,2,4,0,0,0,34,8
17,2,14359,15,1,2,11,0,4,1,0,0,34,39
13,6,18282,11,15,4,12,4,4,1,0,0,62,39
10,2,26269,9,4,4,10,1,0,0,67,0,37,39
23,2,1343,12,5,2,10,0,4,1,0,0,34,39
28,4,23059,9,4,0,4,3,4,1,0,6,34,39
1,4,2916,15,1,4,8,3,4,0,0,0,3,39
25,4,15147,11,15,0,6,1,4,0,0,0,34,39
27,4,5212,9,4,2,10,0,4,1,0,43,45,39
8,6,19624,15,1,4,7,3,4,1,0,0,34,39
8,4,8987,1,13,2,1,3,4,0,0,0,34,39
16,4,15214,9,4,2,4,0,4,1,20,0,50,39
16,0,12531,9,4,4,0,3,4,1,0,0,34,39
15,4,22401,1,13,4,5,4,4,1,0,0,45,39
13,7,3817,11,15,0,4,4,4,0,0,0,34,39
18,4,26474,11,15,4,4,4,2,0,0,0,34,39
5,4,3792,11,15,2,3,0,4,1,0,0,23,39
25,4,25634,7,3,0,1,4,4,0,0,0,34,39
12,4,26907,7,3,4,1,1,1,0,0,0,34,39
14,4,15667,11,15,2,8,0,4,1,0,0,34,39
3,4,26725,15,1,4,12,1,4,0,0,0,45,39
22,4,19421,11,15,2,14,0,4,1,0,0,34,39
46,4,20321,15,1,0,3,4,4,1,0,0,14,39
29,4,16541,11,15,4,14,1,4,1,0,18,42,39
36,4,4378,9,4,0,1,4,4,0,0,0,34,39
44,4,11207,5,10,2,7,0,4,1,0,0,34,39
12,2,797,14,6,4,10,1,4,0,0,0,67,39
5,4,11899,11,15,2,12,0,4,1,0,0,45,39
24,4,6219,15,1,2,4,0,4,1,0,0,56,39
5,4,17462,9,4,4,12,1,4,0,0,0,34,39
5,4,1756,1,13,4,8,1,4,1,0,0,34,39
21,4,25222,9,4,2,12,0,4,1,20,0,45,39
13,6,18927,15,1,2,12,0,0,1,0,0,50,39
43,2,11940,8,2,2,8,0,4,1,0,0,34,39
9,4,3364,9,4,4,7,1,2,0,0,0,34,39
44,4,13147,15,1,2,4,0,4,1,0,27,34,39
40,6,16354,11,15,2,8,0,4,1,0,0,56,39
35,4,4503,11,15,0,12,1,4,0,0,0,34,39
21,2,26588,11,15,2,11,0,1,1,0,0,49,39
27,4,20900,10,7,4,10,1,4,1,0,0,39,39
10,4,7844,11,15,2,3,0,4,1,0,0,34,39
41,2,6197,11,15,2,5,0,4,1,0,0,34,39
24,4,9373,11,15,5,3,1,4,1,0,0,34,39
10,4,19933,15,1,4,1,1,4,0,0,0,56,11
7,4,8348,15,1,2,14,0,4,1,0,0,56,39
12,4,12394,9,4,4,10,1,4,1,0,0,34,39
6,4,28257,11,15,2,3,0,4,1,0,0,34,39
21,4,11185,15,1,0,1,4,2,0,0,0,12,39
49,6,13045,11,15,6,3,1,4,1,0,0,12,39
8,4,10442,7,3,4,13,1,4,1,0,0,4,0
17,4,16989,15,1,2,3,0,4,1,0,24,31,39
6,4,8961,1,13,4,3,3,4,1,0,0,56,39
1,4,14750,1,13,4,1,1,4,1,0,0,34,39
19,4,15088,15,1,2,10,0,4,1,0,0,34,39
34,4,4805,15,1,2,10,0,4,1,0,0,34,39
7,4,27428,11,15,4,14,4,4,0,0,0,34,26
4,4,26849,0,12,2,6,0,4,1,0,0,28,39
16,4,9093,8,2,0,1,4,4,0,0,0,34,39
56,0,28449,9,4,6,0,1,4,0,0,0,6,39
14,4,23426,15,1,4,1,4,2,0,0,0,32,39
3,4,13958,4,9,4,3,2,4,1,0,0,34,26
0,4,10413,1,13,4,1,3,4,1,0,0,66,39
29,4,1517,2,14,2,3,0,4,1,111,0,34,0
20,4,611,11,15,2,6,0,4,1,0,0,34,39
32,4,23703,15,1,0,1,1,4,0,0,0,34,39
31,4,8015,11,15,0,4,1,4,0,0,67,34,39
43,4,9574,14,6,2,4,0,4,1,0,0,34,39
31,4,17236,11,15,0,4,1,4,1,0,0,34,39
25,4,23637,11,15,4,4,4,2,0,0,0,17,39
36,4,11244,11,15,0,7,1,4,0,0,0,34,39
31,4,21742,11,15,0,3,2,4,1,0,0,34,39
41,4,26904,11,15,2,12,0,4,1,0,0,56,39
27,7,27502,9,4,4,10,1,1,0,0,0,31,39
20,5,20260,11,15,2,3,0,4,1,0,0,34,39
40,4,4650,15,1,4,1,1,4,0,0,0,34,39
9,7,2853,7,3,4,1,4,2,0,0,0,34,39
35,4,18476,8,2,2,10,0,4,1,20,0,34,39
22,4,10292,11,15,4,1,1,4,0,0,0,34,39
20,4,3839,8,2,0,12,1,4,1,0,0,39,39
33,4,3687,9,4,2,4,0,4,1,0,0,45,39
35,4,12595,11,15,2,12,0,4,1,0,0,29,39
40,4,248,15,1,0,1,4,4,0,0,0,34,39
41,7,1150,10,7,2,10,0,1,1,82,0,34,19
4,4,23866,1,13,2,3,0,4,1,0,0,56,39
24,4,14683,11,15,2,3,0,3,1,0,0,34,39
16,4,215,8,2,0,12,1,4,1,0,0,45,39
24,5,27967,12,5,2,4,0,4,1,0,0,56,39
2,4,22758,11,15,4,12,3,2,0,0,0,28,39
18,4,9845,15,1,4,8,1,4,0,0,0,61,39
6,4,6382,11,15,4,7,3,4,1,0,0,34,39
29,4,3092,9,4,2,4,0,4,1,0,0,38,39
40,5,11024,11,15,2,4,0,4,1,0,0,34,39
29,4,18021,11,15,4,8,1,4,0,0,0,20,39
40,2,7346,11,15,2,14,0,4,1,0,0,17,39
41,4,17598,4,9,6,8,4,4,0,0,0,67,26
34,4,10771,15,1,2,4,5,4,0,0,0,23,39
53,5,28482,9,4,0,12,1,4,0,0,0,34,39
38,1,4670,9,4,2,4,0,4,1,0,0,34,39
28,6,5667,15,1,2,12,0,4,1,0,0,61,39
2,4,19889,2,14,4,8,3,4,1,0,0,17,39
6,4,3303,9,4,4,11,3,4,1,0,0,45,39
9,4,13244,11,15,4,8,4,4,0,0,0,12,39
23,4,16424,4,9,2,8,0,4,1,0,0,34,26
28,4,1665,8,2,0,7,3,4,0,0,0,34,39
8,4,20019,6,11,5,6,2,4,1,0,0,34,8
15,2,3220,9,4,2,10,0,4,1,0,0,39,39
13,4,2079,9,4,4,12,1,4,0,0,0,28,39
21,5,19256,11,15,4,4,1,4,1,0,0,45,39
3,0,2810,15,1,4,0,3,4,1,0,0,23,39
30,4,24643,15,1,2,1,5,4,0,0,0,34,39
50,6,13898,12,5,0,12,1,3,1,0,0,34,39
16,4,9327,11,15,4,14,1,4,1,0,0,34,39
46,4,19478,5,10,2,12,0,4,1,0,0,34,39
35,4,10790,11,15,0,12,1,4,0,0,0,34,11
22,4,1011,8,2,5,1,1,4,0,0,0,34,39
17,6,21773,15,1,2,3,0,4,1,0,0,34,39
30,4,12483,11,15,0,12,4,4,0,0,0,39,39
39,6,9180,15,1,2,12,0,4,1,0,0,39,39
34,4,2454,9,4,0,4,4,4,0,0,0,45,39
2,4,21569,11,15,4,12,1,2,0,0,0,28,39
6,4,15063,11,15,4,7,1,4,1,0,0,34,39
22,4,888,11,15,4,1,4,4,0,0,0,34,39
10,4,1644,6,11,2,3,0,4,1,0,0,34,39
48,4,25101,0,12,0,8,1,2,1,0,0,60,39
35,2,5389,15,1,2,3,0,4,1,0,0,34,39
52,6,25766,9,4,2,10,0,4,1,29,0,39,39
11,4,2192,9,4,5,12,1,4,1,0,0,36,39
25,4,5401,0,12,2,3,0,4,1,0,0,39,39
13,4,2353,9,4,4,12,1,4,1,0,0,34,39
27,4,26527,15,1,0,4,1,4,1,0,0,45,39
31,0,3776,15,1,0,0,1,4,0,0,0,7,39
21,4,12287,11,15,2,4,5,4,0,0,0,56,39
26,2,14243,15,1,2,11,0,4,1,0,0,34,39
5,4,22,11,15,4,6,3,4,1,0,0,34,39
22,4,2492,11,15,2,3,0,4,1,111,0,34,39
26,4,19441,11,15,4,1,1,2,0,0,0,34,39
16,4,10109,15,1,2,14,0,2,1,0,0,34,39
13,4,124,15,1,4,8,1,4,0,0,0,34,39
6,4,12838,11,15,4,1,3,4,1,0,0,34,39
3,4,27341,15,1,4,13,1,4,0,0,0,34,39
16,4,14596,9,4,2,4,0,4,1,0,43,39,39
41,5,20096,11,15,2,4,0,4,1,0,0,34,39
27,4,20765,8,2,2,1,2,4,0,0,0,12,39
13,4,23316,11,15,5,4,4,4,0,0,0,21,39
36,0,3661,9,4,0,0,1,4,0,0,0,45,39
17,4,837,11,15,2,3,0,4,1,0,0,34,11
25,4,13093,8,2,2,1,0,4,1,45,0,34,39
34,4,2323,0,12,4,5,3,4,1,0,0,34,39
18,4,12105,11,15,0,12,1,4,1,0,0,56,39
14,4,16583,9,4,4,4,1,4,1,0,33,31,39
17,4,21192,15,1,2,10,0,4,1,0,0,45,39
42,4,17198,0,12,2,14,0,4,1,0,0,45,39
20,4,27062,15,1,2,13,0,4,1,0,0,34,39
23,5,10185,9,4,2,10,0,4,1,64,0,56,39
24,4,13408,11,15,5,1,4,2,0,0,0,34,0
23,2,23297,14,6,5,10,3,2,0,0,0,34,39
21,4,20071,15,1,2,14,0,4,1,96,0,34,39
10,4,10848,6,11,4,8,3,4,1,0,0,45,26
7,4,26107,15,1,4,13,3,4,1,0,0,34,39
8,4,24696,15,1,2,3,0,4,1,0,0,34,39
9,4,11704,11,15,4,7,3,4,1,0,0,34,39
42,7,23359,10,7,0,10,4,4,1,49,0,39,39
25,4,10014,15,1,2,3,0,4,1,0,0,34,39
20,4,1357,9,4,3,4,4,4,1,93,0,45,39
19,1,9759,9,4,4,4,1,4,0,0,0,34,39
28,4,13268,10,7,6,10,4,4,1,19,0,34,20
12,4,13897,7,3,0,4,4,4,0,0,0,30,39
26,4,5523,15,1,2,6,0,4,1,0,0,34,39
38,4,11637,0,12,2,3,0,4,1,0,0,34,39
36,4,20469,14,6,4,1,1,4,1,0,0,34,39
7,4,24325,9,4,4,12,3,4,1,0,0,34,39
26,4,1323,8,2,2,13,5,4,0,0,43,25,39
12,4,21215,8,2,2,12,0,4,1,57,0,34,39
8,4,1107,11,15,4,8,1,4,1,0,0,34,39
40,4,4938,11,15,2,12,0,4,1,0,0,23,39
26,2,23718,15,1,5,3,1,2,1,0,0,34,39
14,4,22924,9,4,4,12,3,4,1,0,0,39,39
22,2,10732,15,1,2,11,0,4,1,0,0,34,39
2,4,9175,11,15,4,8,3,4,1,0,0,12,39
53,0,17071,15,1,2,0,0,4,1,0,38,16,39
10,4,12527,4,9,4,7,1,4,0,0,0,47,26
30,4,25417,8,2,2,4,0,4,1,0,42,56,39
26,4,23297,11,15,4,8,1,2,0,0,0,39,39
3,4,11246,15,1,4,12,3,4,1,0,0,23,0
19,6,5517,11,15,2,14,0,4,1,0,0,45,39
43,0,7862,11,15,2,0,0,4,1,0,0,34,39
63,4,832,11,15,6,6,1,4,1,0,0,23,39
38,4,11230,12,5,2,4,0,4,1,122,0,50,39
30,5,4900,11,15,2,12,0,4,1,0,0,45,39
23,4,17600,12,5,4,4,1,4,0,0,0,34,39
49,2,5535,15,1,6,7,1,4,1,0,0,12,39
11,2,12883,9,4,4,10,1,2,0,0,0,56,39
13,2,9160,15,1,2,11,0,4,1,20,0,34,39
16,4,17491,15,1,2,8,0,4,1,0,0,34,39
0,4,17610,0,12,4,12,3,4,0,0,0,3,39
27,4,8490,14,6,4,10,1,4,0,0,0,34,39
3,4,26725,6,11,4,8,3,4,0,0,0,34,39
43,6,9371,11,15,2,12,5,4,0,0,0,17,39
30,4,9918,11,15,2,7,0,4,1,0,0,34,39
28,2,11431,11,15,2,4,0,4,1,0,39,34,39
17,4,2098,8,2,2,8,0,4,1,0,0,34,39
17,4,130,9,4,2,12,5,4,0,0,0,34,39
8,4,18542,11,15,0,8,1,4,1,0,0,45,39
19,6,6853,11,15,2,12,0,4,1,0,0,23,39
45,4,26948,15,1,4,7,1,2,0,0,0,34,39
28,6,4399,15,1,5,12,4,4,1,0,0,45,39
20,5,25839,9,4,4,8,1,4,0,0,0,45,39
5,4,1491,15,1,4,8,3,4,0,0,33,23,39
14,4,25606,11,15,0,14,1,4,1,0,0,34,39
22,4,15359,11,15,6,1,3,4,0,0,0,34,39
11,6,23734,7,3,4,4,1,4,1,0,0,13,13
21,4,24418,9,4,2,4,0,4,1,0,0,59,39
7,4,25363,11,15,2,4,0,4,1,0,0,45,39
32,4,27297,11,15,0,8,4,4,0,0,0,28,39
4,4,2883,11,15,4,12,1,4,0,0,0,34,39
41,0,17367,15,1,2,0,0,4,1,122,0,34,39
33,4,27614,11,15,2,3,0,4,1,20,0,45,39
27,6,5845,8,2,2,10,0,4,1,20,0,45,39
11,4,26559,15,1,5,8,4,4,0,0,0,6,39
12,4,18790,11,15,2,7,0,4,1,0,0,42,39
52,0,11015,8,2,6,0,1,4,0,0,0,0,39
9,7,687,15,1,4,4,3,4,1,0,0,34,39
9,4,3890,9,4,4,4,1,4,0,0,0,39,39
2,4,2963,11,15,4,8,1,4,1,0,0,34,39
18,4,14244,11,15,2,4,0,4,1,0,0,56,39
18,4,18735,11,15,4,7,1,4,0,0,0,34,39
34,4,28117,9,4,2,10,0,4,1,0,0,45,39
5,4,5862,11,15,4,8,3,4,0,0,0,28,39
28,4,21547,15,1,2,4,0,4,1,111,0,34,39
24,6,10022,11,15,0,3,4,4,1,0,0,19,39
2,4,2790,1,13,4,8,1,4,0,0,0,34,39
7,4,24225,9,4,4,13,3,4,1,0,0,34,39
3,0,6550,11,15,4,0,3,4,0,0,0,12,39
25,4,5556,9,4,2,4,0,4,1,0,74,56,39
41,2,13091,11,15,2,11,0,4,1,79,0,34,39
42,0,27499,0,12,0,0,1,4,0,0,0,34,9
13,7,18832,12,5,4,1,1,2,0,0,0,12,39
32,4,21756,5,10,2,7,0,4,1,0,0,34,39
12,4,12229,11,15,2,3,0,4,1,0,0,34,39
53,7,21602,9,4,4,4,1,4,1,0,0,34,39
32,4,21198,11,15,0,7,1,2,1,0,0,34,39
11,4,25680,11,15,2,14,0,4,1,0,0,34,39
21,6,33,9,4,2,3,0,4,1,0,0,28,39
14,4,25828,15,1,3,14,1,2,1,0,0,34,0
29,4,3128,9,4,2,12,0,4,1,0,0,50,39
18,4,10672,15,1,2,1,0,4,1,0,0,31,39
2,0,24204,15,1,4,0,3,4,0,0,0,6,39
8,4,15019,15,1,4,12,1,4,1,0,0,28,39
6,4,15246,7,3,4,3,3,4,1,0,0,12,20
2,4,15214,1,13,4,6,1,4,1,0,0,34,39
14,4,16071,1,13,2,11,0,4,1,0,0,34,39
17,4,18046,7,3,2,12,0,2,1,0,43,45,39
1,4,27748,15,1,4,12,3,4,1,0,0,20,39
14,6,996,9,4,2,5,0,4,1,0,0,67,39
6,4,280,11,15,4,12,1,4,0,0,0,28,39
45,0,4592,11,15,2,0,0,4,1,0,0,34,39
22,4,14779,11,15,2,7,0,4,1,56,0,34,39
26,4,1681,9,4,2,4,0,4,1,64,0,34,39
40,4,975,15,1,0,12,1,4,0,0,0,42,39
22,6,4897,11,15,2,14,0,4,1,0,0,23,39
8,4,14308,11,15,4,8,4,4,0,0,0,45,39
12,4,16390,9,4,4,1,1,2,0,0,0,34,39
27,4,19401,15,1,0,1,4,4,0,0,0,34,39
51,5,18748,7,3,2,12,0,4,1,119,0,67,11
23,4,18045,9,4,0,4,1,4,1,0,82,50,39
20,4,13046,11,15,2,3,0,4,1,0,0,34,39
49,4,7672,4,9,2,14,0,4,1,10,0,3,39
30,4,3541,11,15,0,4,1,4,0,0,46,34,39
46,5,6787,9,4,2,4,0,4,1,0,0,28,39
7,4,14666,9,4,4,4,1,4,1,0,0,34,39
27,5,13799,11,15,2,8,0,2,1,0,0,42,39
22,4,23656,11,15,0,6,4,4,1,0,0,34,39
15,4,26610,11,15,4,3,3,4,1,0,0,34,39
2,4,8872,1,13,4,6,2,4,1,0,0,23,39
8,4,22996,11,15,4,1,3,4,0,0,0,34,39
17,4,7274,11,15,0,7,4,4,0,0,0,34,39
16,4,8990,11,15,2,12,5,4,0,0,0,12,39
15,4,122,11,15,2,8,0,4,1,0,0,34,0
28,4,7104,15,1,2,13,0,4,1,20,0,30,39
12,0,19182,11,15,0,0,1,4,1,0,0,34,39
37,4,23620,11,15,2,13,0,2,1,0,0,45,33
17,1,1314,15,1,4,3,2,4,1,0,0,34,39
30,5,2537,12,5,2,12,0,4,1,0,0,45,39
41,5,10270,11,15,4,12,1,4,1,0,0,41,39
8,4,22655,9,4,4,13,1,4,0,0,0,45,39
24,4,16161,11,15,2,3,0,4,1,0,0,34,39
26,4,4606,9,4,2,10,0,4,1,0,0,50,22
2,4,4608,1,13,4,7,3,4,1,0,0,34,39
5,4,13260,15,1,4,1,3,4,1,0,0,34,39
15,4,11641,9,4,2,4,0,4,1,0,0,34,39
29,6,22408,14,6,2,10,0,4,1,20,0,34,39
30,4,3855,15,1,2,3,0,0,1,0,0,34,39
6,4,10971,9,4,4,4,3,4,0,0,0,34,39
50,0,26083,5,10,6,0,1,4,0,0,0,28,39
40,1,26250,14,6,0,10,1,4,0,0,0,45,39
13,4,17074,7,3,4,1,4,0,0,0,0,34,39
8,4,8056,11,15,4,1,1,4,1,0,0,39,39
34,4,16609,9,4,2,4,0,4,1,0,0,45,10
42,6,1865,11,15,2,4,0,4,1,0,0,56,12
7,4,22005,2,14,4,3,1,4,1,0,0,34,39
35,4,3861,11,15,0,14,1,4,1,0,0,39,39
20,7,15644,9,4,2,1,5,2,0,0,0,39,39
24,4,6514,9,4,0,13,1,4,0,0,0,23,0
8,4,14922,15,1,4,5,4,4,1,0,0,34,39
6,4,11928,11,15,4,12,3,2,1,0,0,12,39
18,2,28419,9,4,2,11,0,4,1,0,0,45,39
31,4,5811,9,4,0,1,1,4,1,0,0,34,39
48,2,13882,11,15,2,14,0,4,1,0,0,12,39
28,4,7116,12,5,0,10,1,4,1,0,0,34,39
21,4,24998,15,1,4,8,1,4,0,0,0,23,39
20,4,23133,2,14,0,3,3,4,1,0,0,28,39
17,2,11458,15,1,0,11,4,2,0,0,0,34,39
26,4,11842,12,5,2,4,0,4,1,0,43,34,39
31,4,12543,11,15,4,8,1,4,0,0,0,25,4
12,4,20020,15,1,2,10,0,4,1,0,55,45,39
26,1,1886,8,2,0,6,4,2,1,0,30,34,39
35,6,13531,11,15,6,8,2,2,0,0,0,34,39
27,6,22901,11,15,0,3,1,4,1,0,0,39,39
43,4,12104,15,1,2,8,0,4,1,0,0,34,39
17,4,7263,15,1,2,6,0,4,1,0,0,34,39
32,4,15352,10,7,2,12,0,4,1,0,0,56,39
32,4,3776,9,4,4,10,1,4,0,0,0,39,39
21,4,199,15,1,5,7,1,4,1,0,67,50,39
10,4,25074,12,5,4,13,1,4,1,0,0,50,39
34,4,16246,15,1,0,1,4,4,0,0,0,34,39
54,0,5964,4,9,2,0,0,4,1,0,0,34,18
0,4,1586,1,13,4,12,3,4,0,0,0,23,39
8,4,17174,9,4,2,1,0,4,1,0,0,39,39
34,4,25866,11,15,0,6,1,4,1,35,0,34,39
51,0,21959,5,10,2,0,0,4,1,0,0,56,39
8,4,2460,11,15,4,6,3,4,1,0,0,34,39
19,4,114,11,15,2,3,0,4,1,0,0,34,39
37,4,12857,11,15,2,3,0,4,1,0,0,34,39
28,7,18317,12,5,2,4,0,4,1,0,0,34,39
40,4,7215,11,15,0,12,4,4,0,0,0,20,39
70,0,28244,11,15,6,0,1,4,0,0,0,22,39
10,4,23611,9,4,2,3,2,4,1,0,0,45,39
3,4,11995,11,15,4,14,2,4,1,0,0,34,39
34,4,25375,11,15,2,10,0,4,1,0,0,40,39
13,4,5054,11,15,4,3,3,4,1,0,0,28,39
35,4,28060,9,4,2,7,0,4,1,0,0,34,19
15,4,5965,11,15,0,14,3,4,1,0,0,34,39
20,4,4842,6,11,2,7,0,4,1,0,0,45,39
25,4,24012,11,15,0,7,4,4,1,0,0,42,39
0,4,21838,0,12,4,8,1,4,1,0,0,17,39
27,4,4677,9,4,2,4,0,4,1,111,0,42,39
20,4,18579,11,15,2,10,0,4,1,0,0,34,39
12,4,25762,9,4,2,12,0,4,1,0,0,35,39
8,4,6638,15,1,4,6,3,4,1,0,0,34,39
32,7,21140,0,12,2,8,0,4,1,0,0,34,39
9,6,13932,11,15,2,8,5,4,0,0,17,12,39
14,4,2305,1,13,0,6,2,2,1,0,29,34,39
43,4,2644,15,1,2,3,0,4,1,0,0,39,39
49,0,9597,8,2,6,0,1,4,0,61,0,23,39
40,4,11029,11,15,2,3,0,4,1,0,0,34,39
33,4,6613,7,3,2,6,0,2,1,20,0,39,39
50,4,5521,11,15,6,6,2,2,1,0,0,25,39
9,4,15969,15,1,4,1,2,4,1,0,0,34,26
44,4,2643,15,1,2,6,0,4,1,0,0,12,39
29,4,24000,9,4,2,4,0,4,1,0,0,34,39
30,7,9965,9,4,2,10,0,4,1,0,0,39,39
13,2,24279,9,4,2,10,0,4,1,0,0,77,39
2,4,23147,11,15,4,8,1,4,1,0,0,23,39
3,0,3518,15,1,4,0,3,4,0,0,0,6,10
10,4,1166,11,15,2,12,0,4,1,0,0,45,39
11,4,4376,9,4,2,4,0,4,1,0,43,52,39
47,4,18609,11,15,6,12,1,4,0,0,0,8,39
22,6,16382,0,12,3,8,1,4,0,0,29,6,39
42,4,24680,15,1,2,14,0,4,1,0,0,70,39
19,0,3865,11,15,0,0,4,2,0,0,0,34,39
1,4,4235,1,13,4,12,3,2,1,0,0,76,39
28,4,11593,9,4,2,1,0,4,1,0,0,6,39
7,4,5426,11,15,4,12,1,4,1,0,0,23,39
27,6,19178,11,15,2,12,0,4,1,0,0,42,0
40,4,10474,15,1,2,11,0,4,1,0,0,45,39
5,4,20412,5,10,4,3,3,4,1,0,0,28,39
39,4,7932,9,4,4,4,1,4,0,0,0,39,39
5,4,24860,15,1,4,14,1,4,1,0,0,34,39
14,4,411,0,12,4,3,1,4,1,0,0,39,39
34,2,7982,15,1,2,11,0,4,1,0,0,34,39
14,4,20132,15,1,4,1,1,4,0,0,0,47,39
15,4,13190,8,2,4,8,1,4,1,0,0,39,39
39,4,14317,6,11,2,3,0,4,1,51,0,34,39
17,4,2584,15,1,2,1,0,4,1,0,0,56,39
33,4,25577,11,15,0,1,1,2,1,0,0,34,39
0,0,28493,0,12,4,0,3,4,0,0,0,6,39
12,4,21474,15,1,4,1,1,4,1,0,0,56,39
13,4,22224,7,3,2,12,0,4,1,0,0,34,39
25,4,17128,11,15,2,3,0,4,1,96,0,34,39
44,4,27690,5,10,2,7,5,4,0,72,0,38,2
45,4,12881,11,15,2,8,0,4,1,0,0,12,39
4,0,7486,15,1,4,0,1,4,0,0,0,28,39
34,4,12245,15,1,0,12,1,4,0,0,0,39,39
25,6,1782,11,15,2,3,0,4,1,0,0,34,39
0,4,12749,0,12,4,8,3,4,1,0,0,6,39
20,6,15673,9,4,2,10,0,4,1,0,0,44,39
31,4,6162,8,2,2,12,0,4,1,0,0,34,39
11,4,2023,11,15,2,4,0,4,1,85,0,39,39
16,4,3206,11,15,2,14,0,4,1,0,0,34,39
36,2,23273,12,5,2,4,0,4,1,0,0,34,39
44,4,13915,11,15,4,7,1,2,0,0,0,34,39
17,4,8776,15,1,2,5,0,4,1,0,0,34,39
20,6,13442,0,12,2,3,0,4,1,0,0,23,39
23,6,14120,14,6,2,10,0,4,1,0,0,56,39
10,4,27055,15,1,5,1,4,4,0,0,0,12,39
27,4,27151,11,15,4,12,1,1,0,0,0,34,39
23,4,11034,15,1,0,14,1,2,0,0,0,34,39
56,2,14019,0,12,2,5,0,4,1,0,0,44,39
30,4,13525,11,15,0,8,1,2,0,0,0,5,39
12,4,14498,15,1,0,7,1,2,1,0,0,34,39
47,7,9360,10,7,2,10,0,4,1,0,0,45,39
11,4,8117,9,4,2,4,5,4,0,0,0,34,39
21,4,19547,11,15,2,3,0,4,1,0,0,34,39
32,4,25038,11,15,2,4,0,4,1,0,0,34,39
20,4,17663,11,15,0,6,1,4,1,0,0,34,39
29,1,21355,1,13,6,1,1,4,0,0,0,34,39
1,4,3953,11,15,4,1,3,4,0,0,0,17,39
13,4,3527,9,4,0,4,1,4,1,0,0,34,39
20,4,18160,9,4,4,3,1,4,1,0,0,34,39
31,4,271,15,1,5,1,4,4,0,0,0,38,39
14,4,1481,15,1,2,8,0,4,1,0,0,34,39
23,4,22286,8,2,2,12,0,4,1,0,0,45,39
6,4,21475,1,13,4,14,3,4,0,0,0,31,39
49,6,25769,1,13,0,8,1,4,0,0,0,34,39
30,5,12729,15,1,2,4,0,4,1,85,0,34,39
48,4,12491,15,1,2,11,0,4,1,0,0,7,39
23,4,11981,15,1,2,1,0,4,1,0,0,34,39
34,5,10993,15,1,5,12,1,4,0,0,0,34,39
8,4,14240,11,15,4,7,4,4,0,0,0,34,39
8,4,12948,9,4,4,8,3,4,1,0,0,34,39
0,0,4451,1,13,4,0,3,4,1,0,0,34,39
34,7,24397,10,7,2,4,0,4,1,111,0,34,39
29,4,7536,11,15,0,7,1,4,0,0,0,31,39
6,4,23565,15,1,4,6,2,4,0,0,0,9,39
32,1,21979,11,15,6,4,1,4,0,0,0,12,39
29,4,2778,8,2,2,13,0,4,1,0,0,34,39
17,4,2501,15,1,2,13,0,4,1,0,0,80,39
32,4,18116,9,4,2,7,0,4,1,0,0,34,39
29,2,5010,9,4,4,10,3,4,1,90,0,39,39
25,6,24130,7,3,2,14,0,4,1,0,0,45,39
16,6,3417,1,13,2,3,0,4,1,0,0,34,39
6,4,10967,15,1,4,6,3,4,1,0,0,12,39
9,4,1381,8,2,2,3,0,4,1,0,0,61,39
70,0,27706,11,15,6,0,1,4,1,0,0,11,39
15,4,12250,9,4,4,3,3,4,1,0,0,34,39
9,4,16131,11,15,5,6,3,4,1,0,0,34,33
33,4,6902,11,15,2,7,0,4,1,0,0,45,39
29,4,9678,11,15,0,3,2,4,1,0,0,42,39
23,6,10552,7,3,0,10,1,4,0,0,0,45,39
10,4,10859,7,3,3,3,1,4,1,0,0,45,39
8,4,13156,15,1,4,6,3,4,1,0,0,34,39
26,5,14243,11,15,2,12,0,4,1,0,0,50,39
1,4,9327,1,13,4,12,3,4,0,0,0,12,39
37,4,28129,7,3,2,13,0,4,1,0,0,34,39
39,4,17312,9,4,4,10,1,4,0,58,0,47,5
32,4,17258,11,15,4,3,1,4,1,0,0,34,39
3,0,1627,0,12,5,0,4,4,0,0,0,34,39
26,6,18058,11,15,2,5,0,4,1,0,0,23,39
21,2,26384,15,1,2,11,0,4,1,0,0,34,39
48,4,3765,12,5,2,10,0,4,1,0,0,45,39
29,2,27926,9,4,2,10,0,4,1,64,0,45,39
